0,MEROPS,Orthogroup
mpi|P2|6002321|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_2321,M35,OG0001974
mpi|P28|370017|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_17,M35,OG0001974
mpi|P9|30011|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_11,M35,OG0001974
mpi|P64|180069|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_69,M35,OG0001974
mpi|P61|160017|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_17,M35,OG0001974
mpi|P20|12600752|Fgenesh_Torrubiella_hemipterigena|contig_126_gene_752,M35,OG0001974
mpi|P62|28001359|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_1359,M35,OG0001974
mpi|P8|80010|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_10,M35,OG0001974
mpi|P18|112005|Fgenesh_Torrubiella_hemipterigena|contig_112_gene_5,M35,OG0001974
mpi|P18|10700253|Fgenesh_Torrubiella_hemipterigena|contig_107_gene_253,M35,OG0001974
mpi|P12|150014|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_14,M35,OG0001974
mpi|P17|7400961|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_961,M35,OG0001974
mpi|P39|31001270|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_1270,M35,OG0001974
mpi|P3|70015|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_15,M35,OG0001974
mpi|P55|70014|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_14,M35,OG0001974
mpi|P26|2100625|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_625,M35,OG0001974
mpi|P48|12003262|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_3262,M35,OG0001974
mpi|P42|210018|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_18,M35,OG0001974
mpi|P143|200015|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_15,M35,OG0001974
mpi|P40|70011|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_11,M35,OG0001974
mpi|P15|20020|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_20,M35,OG0001974
mpi|P50|3600382|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_382,M35,OG0001974
mpi|P340|15003300|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_3300,M35,OG0001974
mpi|P45|12001034|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_1034,M35,OG0001974
mpi|P57|100013|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_13,M35,OG0001974
mpi|P10|200480|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_480,M35,OG0001974
mpi|P67|220012|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_12,M35,OG0001974
mpi|P51|8001529|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_1529,M35,OG0001974
mpi|P54|1000664|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_664,"S53,S8",OG0002028
mpi|P56|1800158|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_158,"S53,S8",OG0002028
mpi|P14|140089|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_89,M14,OG0002128
mpi|P59|250066|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_66,M14,OG0002128
mpi|P23|170063|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_63,M14,OG0002128
mpi|P34|70069|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_69,M14,OG0002128
mpi|P11|90070|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_70,M14,OG0002128
mpi|P24|40002146|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_2146,M14,OG0002128
mpi|P65|240057|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_57,M14,OG0002128
mpi|P35|120063|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_63,M14,OG0002128
mpi|P29|400219|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_219,M14,OG0002128
mpi|P612|760063|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_63,M14,OG0002128
mpi|P68|460063|Fgenesh_Torrubiella_hemipterigena|contig_46_gene_63,M14,OG0002128
mpi|P21|120018|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_18,M14,OG0002128
mpi|P54|50016|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_16,M14,OG0002128
mpi|P455|90069|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_69,M14,OG0002128
mpi|P25|110066|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_66,M14,OG0002128
mpi|P41|110082|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_82,M14,OG0002128
mpi|P38|2200103|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_103,M14,OG0002128
jgi|P16|248463|estExt_Genewise1Plus.C_1_t10149,M14,OG0002128
mpi|P31|180064|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_64,M14,OG0002128
mpi|P4|1300496|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_496,M14,OG0002128
mpi|P6|3400432|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_432,M14,OG0002128
mpi|P33|170069|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_69,M14,OG0002128
mpi|P58|7001591|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_1591,M14,OG0002128
mpi|P22|1200457|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_457,M14,OG0002128
mpi|P27|120073|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_73,M14,OG0002128
mpi|P56|150016|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_16,M14,OG0002128
mpi|P36|250070|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_70,M14,OG0002128
mpi|P52|120062|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_62,M14,OG0002128
mpi|P13|300070|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_70,M14,OG0002128
mpi|P32|370069|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_69,M14,OG0002128
mpi|P47|50063|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_63,M14,OG0002128
mpi|P66|170063|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_63,M14,OG0002128
mpi|P7|290023|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_23,M14,OG0002128
mpi|P60|100067|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_67,M14,OG0002128
mpi|P63|90061|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_61,M14,OG0002128
mpi|P46|70093|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_93,M14,OG0002128
mpi|P49|200433|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_433,M14,OG0002128
mpi|P421|50063|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_63,M14,OG0002128
mpi|P5|20066|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_66,M14,OG0002128
mpi|P43|280063|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_63,M14,OG0002128
mpi|P1|110069|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_69,M14,OG0002128
mpi|P19|440062|Fgenesh_Torrubiella_hemipterigena|contig_44_gene_62,M14,OG0002128
mpi|P44|1300441|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_441,M14,OG0002128
mpi|P2|10001655|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1655,M14,OG0002128
mpi|P28|5001139|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1139,M14,OG0002128
mpi|P9|350067|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_67,M14,OG0002128
mpi|P64|1200574|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_574,M14,OG0002128
mpi|P61|10002471|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_2471,M14,OG0002128
mpi|P20|11600849|Fgenesh_Torrubiella_hemipterigena|contig_116_gene_849,M14,OG0002128
mpi|P62|20002545|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_2545,M14,OG0002128
mpi|P8|120066|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_66,M14,OG0002128
mpi|P18|3900450|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_450,M14,OG0002128
mpi|P12|80067|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_67,M14,OG0002128
mpi|P17|7600452|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_452,M14,OG0002128
mpi|P39|36001142|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_1142,M14,OG0002128
mpi|P3|1600997|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_997,M14,OG0002128
mpi|P55|150065|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_65,M14,OG0002128
mpi|P26|110068|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_68,M14,OG0002128
mpi|P48|220086|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_86,M14,OG0002128
mpi|P42|20028|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_28,M14,OG0002128
mpi|P143|240085|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_85,M14,OG0002128
mpi|P40|2600436|Fgenesh_Torrubiella_hemipterigena|contig_26_gene_436,M14,OG0002128
mpi|P15|600443|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_443,M14,OG0002128
mpi|P50|220065|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_65,M14,OG0002128
mpi|P340|20069|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_69,M14,OG0002128
mpi|P45|10071|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_71,M14,OG0002128
mpi|P57|140064|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_64,M14,OG0002128
mpi|P10|40067|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_67,M14,OG0002128
mpi|P67|100066|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_66,M14,OG0002128
mpi|P51|120072|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_72,M14,OG0002128
mpi|P14|1400153|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_153,"A22,S53,S8,M28",OG0002141
mpi|P59|2500132|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P23|90054|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_54,"A22,S53,S8,M28",OG0002141
mpi|P34|700132|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P11|900137|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_137,"A22,S53,S8,M28",OG0002141
mpi|P24|40002085|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_2085,"A22,S53,S8,M28",OG0002141
mpi|P65|2400116|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_116,"A22,S53,S8,M28",OG0002141
mpi|P35|1200127|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_127,"A22,S53,S8,M28",OG0002141
mpi|P29|400158|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_158,"A22,S53,S8,M28",OG0002141
mpi|P612|7600125|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_125,"A22,S53,S8,M28",OG0002141
mpi|P68|4600123|Fgenesh_Torrubiella_hemipterigena|contig_46_gene_123,"A22,S53,S8,M28",OG0002141
mpi|P21|100053|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_53,"A22,S53,S8,M28",OG0002141
mpi|P54|32001496|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_1496,"A22,S53,S8,M28",OG0002141
mpi|P455|900130|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_130,"A22,S53,S8,M28",OG0002141
mpi|P25|1100129|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_129,"A22,S53,S8,M28",OG0002141
jgi|P117|142607|e_gw1.20.142.1,"A22,S53,S8,M28",OG0002141
mpi|P41|1100145|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_145,"A22,S53,S8,M28",OG0002141
mpi|P38|220041|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_41,"A22,S53,S8,M28",OG0002141
jgi|P16|313360|estExt_fgenesh1_pg.C_1_t10114,"A22,S53,S8,M28",OG0002141
mpi|P31|1800131|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_131,"A22,S53,S8,M28",OG0002141
mpi|P4|1300434|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_434,"A22,S53,S8,M28",OG0002141
mpi|P6|3400374|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_374,"A22,S53,S8,M28",OG0002141
mpi|P33|1700132|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P58|7001523|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_1523,"A22,S53,S8,M28",OG0002141
mpi|P22|1200387|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_387,"A22,S53,S8,M28",OG0002141
mpi|P27|1200135|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_135,"A22,S53,S8,M28",OG0002141
mpi|P56|19001496|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_1496,"A22,S53,S8,M28",OG0002141
mpi|P36|2500132|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P52|1200123|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_123,"A22,S53,S8,M28",OG0002141
mpi|P13|3000136|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_136,"A22,S53,S8,M28",OG0002141
mpi|P32|3700130|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_130,"A22,S53,S8,M28",OG0002141
mpi|P47|500261|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_261,"A22,S53,S8,M28",OG0002141
mpi|P66|1400384|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_384,"A22,S53,S8,M28",OG0002141
mpi|P7|2400381|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_381,"A22,S53,S8,M28",OG0002141
mpi|P60|1000134|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_134,"A22,S53,S8,M28",OG0002141
mpi|P63|900122|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_122,"A22,S53,S8,M28",OG0002141
mpi|P46|130062|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_62,"A22,S53,S8,M28",OG0002141
mpi|P49|200378|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_378,"A22,S53,S8,M28",OG0002141
mpi|P421|500125|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_125,"A22,S53,S8,M28",OG0002141
mpi|P5|200129|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_129,"A22,S53,S8,M28",OG0002141
mpi|P43|2800121|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_121,"A22,S53,S8,M28",OG0002141
mpi|P1|1100139|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_139,"A22,S53,S8,M28",OG0002141
mpi|P19|4400122|Fgenesh_Torrubiella_hemipterigena|contig_44_gene_122,"A22,S53,S8,M28",OG0002141
mpi|P44|1300379|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_379,"A22,S53,S8,M28",OG0002141
mpi|P2|10001587|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1587,"A22,S53,S8,M28",OG0002141
mpi|P28|5001077|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1077,"A22,S53,S8,M28",OG0002141
mpi|P9|3500127|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_127,"A22,S53,S8,M28",OG0002141
mpi|P64|1200526|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_526,"A22,S53,S8,M28",OG0002141
mpi|P61|10002411|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_2411,"A22,S53,S8,M28",OG0002141
mpi|P20|11600764|Fgenesh_Torrubiella_hemipterigena|contig_116_gene_764,"A22,S53,S8,M28",OG0002141
mpi|P62|20002479|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_2479,"A22,S53,S8,M28",OG0002141
mpi|P8|1200133|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_133,"A22,S53,S8,M28",OG0002141
mpi|P18|3900389|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_389,"A22,S53,S8,M28",OG0002141
mpi|P12|800134|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_134,"A22,S53,S8,M28",OG0002141
mpi|P17|7600389|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_389,"A22,S53,S8,M28",OG0002141
mpi|P39|36001081|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_1081,"A22,S53,S8,M28",OG0002141
mpi|P3|1600927|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_927,"A22,S53,S8,M28",OG0002141
mpi|P55|1500134|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_134,"A22,S53,S8,M28",OG0002141
mpi|P26|1100131|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_131,"A22,S53,S8,M28",OG0002141
mpi|P48|2200146|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_146,"A22,S53,S8,M28",OG0002141
mpi|P42|10033|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_33,"A22,S53,S8,M28",OG0002141
mpi|P143|2400145|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_145,"A22,S53,S8,M28",OG0002141
mpi|P40|2600245|Fgenesh_Torrubiella_hemipterigena|contig_26_gene_245,"A22,S53,S8,M28",OG0002141
mpi|P15|600382|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_382,"A22,S53,S8,M28",OG0002141
mpi|P50|2200132|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P340|200130|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_130,"A22,S53,S8,M28",OG0002141
mpi|P45|100133|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_133,"A22,S53,S8,M28",OG0002141
mpi|P57|1400131|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_131,"A22,S53,S8,M28",OG0002141
mpi|P10|400134|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_134,"A22,S53,S8,M28",OG0002141
mpi|P67|1000135|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_135,"A22,S53,S8,M28",OG0002141
mpi|P51|1200132|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_132,"A22,S53,S8,M28",OG0002141
mpi|P14|1400175|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_175,A1,OG0002150
mpi|P59|2500157|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_157,A1,OG0002150
mpi|P23|90077|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_77,A1,OG0002150
mpi|P34|700154|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_154,A1,OG0002150
mpi|P11|900160|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_160,A1,OG0002150
mpi|P24|40002062|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_2062,A1,OG0002150
mpi|P65|2400138|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_138,A1,OG0002150
mpi|P35|1200150|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_150,A1,OG0002150
mpi|P29|400135|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_135,A1,OG0002150
mpi|P612|7600147|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_147,A1,OG0002150
mpi|P68|4600145|Fgenesh_Torrubiella_hemipterigena|contig_46_gene_145,A1,OG0002150
mpi|P21|100076|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_76,A1,OG0002150
mpi|P54|32001473|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_1473,A1,OG0002150
mpi|P455|900153|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_153,A1,OG0002150
mpi|P25|1100152|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_152,A1,OG0002150
jgi|P117|188323|estExt_Genewise1Plus.C_200154,A1,OG0002150
mpi|P41|1100167|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_167,A1,OG0002150
mpi|P38|220019|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_19,A1,OG0002150
jgi|P16|334130|estExt_Genemark1.C_1_t10144,A1,OG0002150
mpi|P31|1800154|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_154,A1,OG0002150
mpi|P4|1300412|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_412,A1,OG0002150
mpi|P6|3400351|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_351,A1,OG0002150
mpi|P33|1700154|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_154,A1,OG0002150
mpi|P58|7001498|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_1498,A1,OG0002150
mpi|P22|1200364|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_364,A1,OG0002150
mpi|P27|1200157|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_157,A1,OG0002150
mpi|P56|19001473|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_1473,A1,OG0002150
mpi|P36|2500154|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_154,A1,OG0002150
mpi|P52|1200146|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_146,A1,OG0002150
mpi|P13|3000160|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_160,A1,OG0002150
mpi|P32|3700152|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_152,A1,OG0002150
mpi|P47|500238|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_238,A1,OG0002150
mpi|P66|1400406|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_406,A1,OG0002150
mpi|P7|2400403|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_403,A1,OG0002150
mpi|P60|1000160|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_160,A1,OG0002150
mpi|P63|900144|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_144,A1,OG0002150
mpi|P46|130085|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_85,A1,OG0002150
mpi|P49|200357|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_357,A1,OG0002150
mpi|P421|500147|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_147,A1,OG0002150
mpi|P5|200151|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_151,A1,OG0002150
mpi|P43|2800143|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_143,A1,OG0002150
mpi|P1|1100163|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_163,A1,OG0002150
mpi|P19|4400144|Fgenesh_Torrubiella_hemipterigena|contig_44_gene_144,A1,OG0002150
mpi|P44|1300357|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_357,A1,OG0002150
mpi|P2|10001565|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1565,A1,OG0002150
mpi|P28|5001055|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1055,A1,OG0002150
mpi|P9|3500152|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_152,A1,OG0002150
mpi|P64|1200505|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_505,A1,OG0002150
mpi|P61|10002389|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_2389,A1,OG0002150
mpi|P20|11600743|Fgenesh_Torrubiella_hemipterigena|contig_116_gene_743,A1,OG0002150
mpi|P62|20002455|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_2455,A1,OG0002150
mpi|P8|1200154|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_154,A1,OG0002150
mpi|P18|3900367|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_367,A1,OG0002150
mpi|P12|800157|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_157,A1,OG0002150
mpi|P17|7600367|Fgenesh_Torrubiella_hemipterigena|contig_76_gene_367,A1,OG0002150
mpi|P39|36001058|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_1058,A1,OG0002150
mpi|P3|1600903|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_903,A1,OG0002150
mpi|P55|1500157|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_157,A1,OG0002150
mpi|P26|1100153|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_153,A1,OG0002150
mpi|P48|2200168|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_168,A1,OG0002150
mpi|P42|10055|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_55,A1,OG0002150
mpi|P143|2400167|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_167,A1,OG0002150
mpi|P40|2600268|Fgenesh_Torrubiella_hemipterigena|contig_26_gene_268,A1,OG0002150
mpi|P15|600359|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_359,A1,OG0002150
mpi|P50|2200156|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_156,A1,OG0002150
mpi|P340|200152|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_152,A1,OG0002150
mpi|P45|100155|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_155,A1,OG0002150
mpi|P57|1400154|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_154,A1,OG0002150
mpi|P10|400157|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_157,A1,OG0002150
mpi|P67|1000159|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_159,A1,OG0002150
mpi|P51|1200154|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_154,A1,OG0002150
mpi|P14|1400252|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_252,M20,OG0002181
mpi|P59|2500241|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_241,M20,OG0002181
mpi|P23|900164|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_164,M20,OG0002181
mpi|P34|700230|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_230,M20,OG0002181
mpi|P11|900241|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_241,M20,OG0002181
mpi|P24|40001986|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_1986,M20,OG0002181
mpi|P65|2400217|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_217,M20,OG0002181
mpi|P35|1200226|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_226,M20,OG0002181
mpi|P29|40058|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_58,M20,OG0002181
mpi|P612|1300207|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_207,M20,OG0002181
mpi|P68|4600221|Fgenesh_Torrubiella_hemipterigena|contig_46_gene_221,M20,OG0002181
mpi|P21|1000155|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_155,M20,OG0002181
mpi|P54|32001391|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_1391,M20,OG0002181
mpi|P455|900230|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_230,M20,OG0002181
mpi|P25|1100229|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_229,M20,OG0002181
jgi|P117|6595|CE6594_181,M20,OG0002181
mpi|P41|2100269|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_269,M20,OG0002181
mpi|P38|240060|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_60,M20,OG0002181
jgi|P16|2280|CE2279_366,M20,OG0002181
mpi|P31|1800235|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_235,M20,OG0002181
mpi|P4|1300336|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_336,M20,OG0002181
