Orthogroup,mean distance to transposon,conservation
OG0004433,69806.04225352113,core
OG0004434,70392.42253521127,core
OG0004435,61075.295774647886,broadlyConserved
OG0004436,71441.57746478873,core
OG0004437,72057.1690140845,core
OG0004438,73547.57746478873,core
OG0004439,75678.73239436619,core
OG0004440,76557.81690140846,core
OG0004441,77629.78873239437,core
OG0004442,78021.74647887323,core
OG0004443,77284.61971830986,core
OG0004444,78759.21126760563,core
OG0004445,89376.44444444444,core
OG0004446,93113.68055555556,core
OG0004447,92436.88888888889,core
OG0004448,95555.51388888889,core
OG0004449,102410.90277777778,core
OG0004450,109749.13888888889,core
OG0004451,110974.52777777778,core
OG0004452,110978.93055555556,core
OG0004453,111668.91666666667,core
OG0004454,112791.16666666667,core
OG0004455,112923.70833333333,core
OG0004456,112051.29166666667,core
OG0004457,112803.73611111111,core
OG0004458,111210.73611111111,core
OG0004459,113058.04166666667,core
OG0004460,112753.91666666667,core
OG0004461,110427.73611111111,core
OG0004462,111356.88888888889,core
OG0004463,114215.11111111111,core
OG0004464,115732.02777777778,core
OG0004465,118082.43055555556,core
OG0004466,119671.11111111111,core
OG0004467,119897.5,core
OG0004468,120827.11111111111,core
OG0004469,122073.34722222222,core
OG0004470,123230.68055555556,core
OG0004471,122438.68055555556,core
OG0004472,126436.22222222222,core
OG0004473,126693.47222222222,core
OG0004474,126810.16666666667,core
OG0004475,128188.5,core
OG0004476,127879.05555555556,core
OG0004477,127334.36111111111,core
OG0004478,126423.27777777778,core
OG0004479,126019.16666666667,core
OG0004480,123618.72222222222,core
OG0004481,122535.70833333333,core
OG0004482,121195.40277777778,core
OG0004483,121830.36111111111,core
OG0004484,120498.63888888889,core
OG0004485,121941.84722222222,core
OG0004486,120625.75,core
OG0004487,142955.6338028169,core
OG0004488,143733.45070422534,core
OG0004489,146095.7323943662,core
OG0004490,151997.9014084507,core
OG0004491,154561.0985915493,core
OG0004492,157310.14084507042,core
OG0004493,154381.5633802817,core
OG0004494,162754.3661971831,core
OG0004495,163379.22535211267,core
OG0004496,163309.64788732395,core
OG0004497,164391.81690140846,core
OG0004498,164317.8028169014,core
OG0004499,164865.11267605633,core
OG0004500,165742.7323943662,core
OG0004501,165124.1690140845,core
OG0004502,167288.2676056338,core
OG0004503,167794.25352112675,core
OG0004504,167489.14084507042,core
OG0004505,167213.8309859155,core
OG0004506,168490.47887323942,core
OG0004507,167861.0,core
OG0004508,164172.661971831,core
OG0004509,165507.6338028169,core
OG0004510,166505.05633802817,core
OG0004511,166822.87323943662,core
OG0004512,166602.22535211267,core
OG0004513,166179.2394366197,core
OG0004514,165928.4084507042,core
OG0004515,166516.50704225354,core
OG0004516,165687.1690140845,core
OG0004517,164775.88732394367,core
OG0004518,157958.61428571428,core
OG0004519,157283.75714285715,core
OG0004520,156910.38571428572,core
OG0004521,154908.41428571427,core
OG0004522,151641.0285714286,core
OG0004523,150939.9714285714,core
OG0004524,146061.42857142858,core
OG0004525,145314.91428571427,core
OG0004526,145283.87142857144,core
OG0004527,143608.17142857143,core
OG0004528,141685.34285714285,core
OG0004529,139859.8,core
OG0004530,136484.35714285713,core
OG0004531,136006.11428571428,core
OG0004532,134541.4714285714,core
OG0004533,133317.6,core
OG0004534,132842.22857142857,core
OG0004535,132352.4,core
OG0004536,129672.97142857143,core
OG0004537,127545.95714285714,core
OG0004538,125988.17142857143,core
OG0004539,124183.1,core
OG0004540,115943.78873239437,core
OG0004541,114610.80281690141,core
OG0004542,105441.6338028169,core
OG0004543,100504.60563380281,core
OG0004544,98176.98591549296,core
OG0004545,95594.67605633802,core
OG0004546,93124.64788732394,core
OG0004547,90526.74647887323,core
OG0004548,82973.8309859155,core
OG0004549,84250.84507042254,core
OG0004550,84186.39436619719,core
OG0004551,83242.30985915494,core
OG0004552,82865.77464788733,core
OG0004553,83418.0,core
OG0004554,82872.22535211267,core
OG0004555,81265.88732394367,core
OG0004556,80607.3661971831,core
OG0004557,80462.0,core
OG0004558,79496.84507042254,core
OG0004559,78718.1690140845,core
OG0004560,77992.88732394367,core
OG0004561,77016.1690140845,core
OG0004562,76037.1690140845,core
OG0004563,75902.60563380281,core
OG0004564,77768.33802816902,core
OG0004565,75409.85915492958,core
OG0004566,77619.73239436619,core
OG0004567,76523.04225352113,core
OG0004568,75883.19718309859,core
OG0004569,75780.76056338029,core
OG0004570,80026.5352112676,core
OG0004571,81817.61971830986,core
OG0004572,81272.6338028169,core
OG0004573,111317.4647887324,core
OG0004574,115796.39436619719,core
OG0004575,115618.02816901408,core
OG0004576,116471.2957746479,core
OG0004577,116822.19718309859,core
OG0004578,116796.74647887323,core
OG0004579,115263.78873239437,core
OG0004580,111370.04166666667,core
OG0004581,111333.44444444444,core
OG0004582,109140.45833333333,core
OG0004583,108958.125,core
OG0004584,106724.73611111111,core
OG0004585,105254.16666666667,core
OG0004586,104777.80555555556,core
OG0004587,101447.88888888889,core
OG0004588,102054.65277777778,core
OG0004589,105343.69444444444,core
OG0004590,109144.04166666667,core
OG0004591,113226.01388888889,core
OG0004592,117756.20833333333,core
OG0004593,120542.02777777778,core
OG0004594,121677.79166666667,core
OG0004595,124335.125,core
OG0004596,152233.88888888888,core
OG0004597,154404.79166666666,core
OG0004598,164624.0985915493,core
OG0004599,166076.91549295775,core
OG0004600,166887.42253521126,core
OG0004601,167980.35211267605,core
OG0004602,170194.18309859154,core
OG0004603,175876.54929577466,core
OG0004604,175320.64788732395,core
OG0004605,173338.52112676058,core
OG0004606,173610.9295774648,core
OG0004607,172463.84507042254,core
OG0004608,169719.01408450704,core
OG0004609,168620.77777777778,core
OG0004610,163426.94444444444,core
OG0004611,161774.66666666666,core
OG0004612,163524.41666666666,core
OG0004613,161693.94444444444,core
OG0004614,163078.69444444444,core
OG0004615,162773.27777777778,core
OG0004616,163339.06944444444,core
OG0004617,162744.44444444444,core
OG0004618,160569.95833333334,core
OG0004619,160486.69444444444,core
OG0004620,160587.40277777778,core
OG0004621,160662.5,core
OG0004622,159983.76388888888,core
OG0004623,159571.63888888888,core
OG0004624,159899.97222222222,core
OG0004625,158790.91666666666,core
OG0004626,158045.70833333334,core
OG0004627,158232.54166666666,core
OG0004628,157497.61111111112,core
OG0004629,156391.81944444444,core
OG0004630,156397.88888888888,core
OG0004631,157523.77777777778,core
OG0004632,155794.25,core
OG0004633,158140.625,core
OG0004634,160542.625,core
OG0004635,162466.09722222222,core
OG0004636,162274.77777777778,core
OG0004637,162394.79166666666,core
OG0004638,161676.88888888888,core
OG0004639,161859.76388888888,core
OG0004640,160486.48611111112,core
OG0004641,161025.875,core
OG0004642,160390.375,core
OG0004643,161192.18055555556,core
OG0004644,161679.625,core
OG0004645,162207.29166666666,core
OG0004646,164662.0,core
OG0004647,165523.45833333334,core
OG0004648,165551.18055555556,core
OG0004649,166860.36111111112,core
OG0004650,167661.13888888888,core
OG0004651,167110.18055555556,core
OG0004652,168987.59722222222,core
OG0004653,169859.69444444444,core
OG0004654,169741.58333333334,core
OG0004655,170958.18055555556,core
OG0004656,171971.54166666666,core
OG0004657,175628.63888888888,core
OG0004658,176495.84722222222,core
OG0004659,176959.81944444444,core
OG0004660,177462.15277777778,core
OG0004661,177980.36111111112,core
OG0004662,178655.84722222222,core
OG0004663,178645.27777777778,core
OG0004664,179337.02777777778,core
OG0004665,179934.76388888888,core
OG0004666,180267.70833333334,core
OG0004667,179360.31944444444,core
OG0004668,178383.38028169013,core
OG0004669,178019.2394366197,core
OG0004670,175357.25352112675,core
OG0004671,174506.2394366197,core
OG0004672,171025.6338028169,core
OG0004673,168171.77464788733,core
OG0004674,167024.04225352113,core
OG0004675,164891.3661971831,core
OG0004676,164059.05633802817,core
OG0004677,148050.0,core
OG0004678,148606.57746478874,core
OG0004679,145476.01408450704,core
OG0004680,133303.9014084507,core
OG0004681,130168.30985915494,core
OG0004682,129904.43661971831,core
OG0004683,127661.30985915494,core
OG0004684,114594.67605633802,core
OG0004685,113275.54929577465,core
OG0004686,112348.33802816902,core
OG0004687,110216.59154929577,core
OG0004688,107357.94366197183,core
OG0004689,97719.7042253521,core
OG0004690,93997.28169014085,core
OG0004691,90219.1690140845,core
OG0004692,56275.32394366197,core
OG0004693,72142.8309859155,core
OG0004694,79162.80281690141,core
OG0004695,84001.2957746479,core
OG0004696,85629.07042253521,core
OG0004697,88485.61971830986,core
OG0004698,89620.2957746479,core
OG0004699,91215.18309859154,core
OG0004700,96938.73611111111,core
OG0004701,101416.04225352113,core
OG0004702,103697.8309859155,core
OG0004703,122049.12676056338,core
OG0004704,123455.56338028169,core
OG0004705,136156.29577464788,core
OG0004706,138596.7605633803,core
OG0004707,139221.91549295775,core
OG0004708,138892.54929577466,core
OG0004709,138056.8309859155,core
OG0004710,138584.12676056338,core
OG0004711,136966.18309859154,core
OG0004712,117196.09722222222,core
OG0004713,116851.55555555556,core
OG0004714,114526.36111111111,core
OG0004715,114555.83333333333,core
OG0004716,114735.86111111111,core
OG0004717,116548.08333333333,core
OG0004718,116950.625,core
OG0004719,117096.94444444444,core
OG0004720,115584.72222222222,core
OG0004721,115726.73611111111,core
OG0004722,114861.73611111111,core
OG0004723,112800.38888888889,core
OG0004724,114145.52777777778,core
OG0004725,114435.48611111111,core
OG0004726,114344.5,core
OG0004727,110841.375,core
OG0004728,108637.77777777778,core
OG0004729,105961.68055555556,core
OG0004730,104580.26388888889,core
OG0004731,102891.94444444444,core
OG0004732,102968.09722222222,core
OG0004733,103167.51388888889,core
OG0004734,103694.69444444444,core
OG0004735,104466.47222222222,core
OG0004736,104742.83333333333,core
OG0004737,104771.26388888889,core
OG0004738,107188.86111111111,core
OG0004739,107877.34722222222,core
OG0004740,112564.16666666667,core
OG0004741,112530.875,core
OG0004742,114431.76388888889,core
OG0004743,115854.77777777778,core
OG0004744,121141.01388888889,core
OG0004745,124410.08333333333,core
OG0004746,124400.18055555556,core
OG0004747,124873.81690140846,core
OG0004748,126316.01408450704,core
OG0004749,127227.07042253521,core
OG0004750,128170.2957746479,core
OG0004751,128498.7042253521,core
OG0004752,128649.2957746479,core
OG0004753,140449.49295774646,core
OG0004754,140871.94366197183,core
OG0004755,140222.8028169014,core
OG0004756,140511.38028169013,core
OG0004757,139598.70422535212,core
OG0004758,139417.6338028169,core
OG0004759,139062.81690140846,core
OG0004760,138519.661971831,core
OG0004761,133508.7,core
OG0004762,133563.84285714285,core
OG0004763,134055.01408450704,core
OG0004764,133171.84507042254,core
OG0004765,134740.4366197183,core
OG0004766,146998.38888888888,core
OG0004767,151310.38888888888,core
OG0004768,153863.55555555556,core
OG0004769,155910.90277777778,core
OG0004770,157309.51388888888,core
OG0004771,185435.78873239437,core
OG0004772,197508.5915492958,core
OG0004773,199556.38028169013,core
OG0004774,200298.3661971831,core
OG0004775,204741.69014084508,core
OG0004776,205323.81690140846,core
OG0004777,208174.98591549296,core
OG0004778,210495.25352112675,core
OG0004779,211844.52112676058,core
OG0004780,217801.45070422534,core
OG0004781,219923.38028169013,core
OG0004782,222429.4366197183,core
OG0004783,225456.35211267605,core
OG0004784,230510.28169014084,core
OG0004785,231033.85915492958,core
OG0004786,233487.35211267605,core
OG0004787,235021.97183098592,core
OG0004788,235537.0,core
OG0004789,238044.2394366197,core
OG0004790,238699.49295774646,core
OG0004791,246765.25714285715,core
OG0004792,246689.4,core
OG0004793,247492.3,core
OG0004794,247058.2142857143,core
OG0004795,246577.37142857144,core
OG0004796,247208.58571428573,core
OG0004797,247842.15714285715,core
OG0004798,247390.65714285715,core
OG0004799,247780.54285714286,core
OG0004800,245321.61428571428,core
OG0004801,244947.11428571428,core
OG0004802,244203.25714285715,broadlyConserved
OG0004803,244671.07142857142,core
OG0004804,245408.11428571428,core
OG0004805,245189.7857142857,core
OG0004806,245261.3,core
OG0004807,245005.48571428572,core
OG0004808,240159.01428571428,broadlyConserved
OG0004809,242414.55714285714,core
OG0004810,240838.94285714286,core
OG0004811,242031.3,core
OG0004812,242290.27142857143,core
OG0004813,242019.22857142857,core
OG0004814,241341.9714285714,core
OG0004815,241105.38571428572,core
OG0004816,240859.82857142857,core
OG0004817,240578.12857142856,core
OG0004818,241458.27142857143,core
OG0004819,241035.98571428572,core
OG0004820,241708.85714285713,core
OG0004821,241939.84285714285,core
OG0004822,243092.3,core
OG0004823,243928.72857142857,core
OG0004824,243986.65714285715,core
OG0004825,244994.64285714287,core
OG0004826,245332.4,core
OG0004827,245540.45714285714,core
OG0004828,242639.77142857143,core
OG0004829,244071.51428571428,core
OG0004830,244161.64285714287,core
OG0004831,244724.72857142857,core
OG0004832,245027.25714285715,core
OG0004833,245553.11428571428,core
OG0004834,245494.62857142856,core
OG0004835,245868.22857142857,core
OG0004836,245982.2,core
OG0004837,247970.65714285715,core
OG0004838,247650.5915492958,core
OG0004839,251726.7142857143,core
OG0004840,251724.54285714286,core
OG0004841,251634.9714285714,core
OG0004842,251042.77142857143,core
OG0004843,251486.44285714286,core
OG0004844,250827.62857142856,core
OG0004845,251884.24285714285,core
OG0004846,252749.37142857144,core
OG0004847,252651.6857142857,core
OG0004848,252618.7,core
OG0004849,252466.44285714286,core
OG0004850,246701.51428571428,core
OG0004851,240982.58571428573,core
OG0004852,241232.42857142858,core
OG0004853,239358.1857142857,core
OG0004854,238984.04285714286,core
OG0004855,252904.77142857143,core
OG0004856,235754.42857142858,core
OG0004857,233585.41428571427,core
OG0004858,233790.24285714285,core
OG0004859,233817.11428571428,core
OG0004860,231989.22857142857,core
OG0004861,231968.08571428573,core
OG0004862,231257.5285714286,core
OG0004863,229596.22857142857,core
OG0004864,228643.44285714286,core
OG0004865,227414.04285714286,core
OG0004866,225960.3142857143,core
OG0004867,226790.84285714285,core
OG0004868,210435.4,core
OG0004869,207697.2857142857,core
OG0004870,207595.15714285715,core
OG0004871,207469.11428571428,core
OG0004872,212053.884057971,core
OG0004873,201367.67142857143,core
OG0004874,201251.9714285714,core
OG0004875,201466.0285714286,core
OG0004876,201830.1,core
OG0004877,205415.7142857143,broadlyConserved
OG0004878,207670.24285714285,core
OG0004879,206613.20289855072,core
OG0004880,207345.92753623187,core
OG0004881,207818.1884057971,core
OG0004882,208968.75362318842,core
OG0004883,209306.60869565216,core
OG0004884,209957.47826086957,core
OG0004885,209134.73913043478,core
OG0004886,209918.28985507245,core
OG0004887,211021.26086956522,core
OG0004888,211369.71014492755,core
OG0004889,211661.84057971014,core
OG0004890,219718.6231884058,broadlyConserved
OG0004891,203658.24637681158,core
OG0004892,202531.5072463768,core
OG0004893,199753.1971830986,core
OG0004894,198656.50704225354,core
OG0004895,198409.97183098592,core
OG0004896,196686.77464788733,core
OG0004897,195267.14084507042,core
OG0004898,195532.9295774648,core
OG0004899,195849.9295774648,core
OG0004900,193726.0,core
OG0004901,194764.45070422534,core
OG0004902,191364.49295774646,core
OG0004903,190005.72222222222,core
OG0004904,187571.63888888888,core
OG0004905,185297.41666666666,core
OG0004906,176240.06944444444,core
OG0004907,174744.61111111112,core
OG0004908,171000.90277777778,core
OG0004909,169041.45833333334,core
OG0004910,168136.55555555556,core
OG0004911,167175.11111111112,core
